bitcoin
2021-06-04,428.27099999999996,428.7579999999999,365.88899999999995,391.18999999999994
2021-06-03,401.688,432.51699999999994,391.8169999999999,428.01099999999997
2021-06-02,362.36,418.898,350.801,401.34399999999994
2021-06-01,353.6569999999999,364.34399999999994,340.173,362.67
2021-05-31,325.73199999999997,355.986,307.823,354.03
2021-05-30,305.082,337.914,292.313,325.717
2021-05-29,328.95099999999996,346.94399999999996,296.16499999999996,305.047
2021-05-28,369.837,373.421,313.294,329.56199999999995
2021-05-27,379.53099999999995,387.51099999999997,340.62299999999993,368.26300000000003
2021-05-26,343.42499999999995,387.92299999999994,336.80499999999995,379.643
2021-05-25,345.53499999999997,375.656,307.394,343.83099999999996
2021-05-24,261.0,350.18899999999996,258.25399999999996,345.409
2021-05-23,299.953,313.506,212.974,262.28099999999995
2021-05-22,326.629,335.757,285.11,299.578
2021-05-21,391.489,415.7099999999999,274.97299999999996,326.21299999999997
2021-05-20,335.332,424.152,285.544,392.878
2021-05-19,508.572,515.954,282.41499999999996,337.76099999999997
2021-05-18,511.5909999999999,534.126,494.88599999999997,507.97799999999995
2021-05-17,564.513,564.513,485.1,511.99299999999994
2021-05-16,562.881,606.2339999999999,535.0059999999999,563.277
2021-05-15,602.568,610.75,560.819,563.151
2021-05-14,571.0020000000001,614.643,566.7209999999999,602.9739999999999
2021-05-13,593.325,633.129,529.148,571.3309999999999
2021-05-12,671.8159999999999,684.371,586.153,590.1279999999999
2021-05-11,631.216,672.622,622.608,672.204
2021-05-10,661.537,691.1819999999999,593.7189999999999,631.275
2021-05-09,646.2379999999999,678.461,631.191,662.083
2021-05-08,624.3629999999999,657.651,618.696,646.1
2021-05-07,634.016,644.0899999999999,611.9409999999999,624.482
2021-05-06,651.0649999999999,653.5179999999999,620.749,633.4929999999999
2021-05-05,609.354,656.3689999999999,605.1189999999999,651.492
2021-05-04,676.269,677.1569999999999,605.631,610.63
2021-05-03,621.861,679.874,621.696,675.8209999999999
2021-05-02,619.979,628.7339999999999,595.692,622.0039999999999
2021-05-01,622.521,642.973,610.673,619.5450000000001
2021-04-30,599.891,627.846,586.063,623.651
2021-04-29,562.843,614.961,554.1959999999999,599.707
2021-04-28,568.759,578.887,538.749,562.675
2021-04-27,535.4,578.884,525.539,568.563
2021-04-26,504.825,549.979,502.06699999999995,534.8050000000001
2021-04-25,496.4789999999999,517.278,478.626,505.056
2021-04-24,526.661,527.851,483.465,496.591
2021-04-23,505.67099999999994,530.049,451.70799999999997,526.5609999999999
2021-04-22,543.911,582.241,480.88199999999995,505.779
